date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,age,is_renovated,price_per_sqft,total_rooms,price_log,sqft_living_log,sqft_lot_log,sqft_above_log,sqft_basement_log,city_Seattle,city_Renton,city_Bellevue,city_Redmond,city_Kirkland,city_Issaquah,city_Kent,city_Auburn,city_Sammamish,city_Federal Way
2014-05-21,540000.0,3,1.75,1300.0,20002.0,1.0,0,0,3,1300.0,0.0,1983,2009.0,Redmond,31,1,415.38461538461536,4.75,13.199326270390594,7.170888478512505,9.903637541287253,7.170888478512505,0.0,0,0,0,1,0,0,0,0,0,0
2014-05-21,246000.0,3,1.5,1780.0,20002.0,1.0,0,0,3,1780.0,0.0,1953,,Seattle,61,0,138.20224719101122,4.5,12.413090879946887,7.484930283289661,9.903637541287253,7.484930283289661,0.0,1,0,0,0,0,0,0,0,0,0
2014-05-21,535000.0,2,1.0,1030.0,4841.0,1.0,0,0,3,920.0,110.0,1939,1969.0,Seattle,75,1,519.4174757281553,3.0,13.190023895035274,6.93828448401696,8.485083137498004,6.825460036255307,4.709530201312334,1,0,0,0,0,0,0,0,0,0
2014-05-21,970000.0,4,3.25,2790.0,5420.0,1.0,0,3,3,1130.0,1525.0,1963,2013.0,Shoreline,51,1,347.6702508960573,7.25,13.785052381406869,7.934155233536322,8.598035579260339,7.030857476116121,7.330405211844402,0,0,0,0,0,0,0,0,0,0
2014-05-21,430000.0,3,1.0,1150.0,3000.0,1.0,0,0,5,1150.0,0.0,1906,,Seattle,108,0,373.9130434782609,4.0,12.971542813248437,7.048386408721883,8.006700845440367,7.048386408721883,0.0,1,0,0,0,0,0,0,0,0,0
2014-05-21,520000.0,4,2.5,3290.0,11446.0,2.0,0,0,3,3290.0,0.0,1992,,Kenmore,22,0,158.0547112462006,6.5,13.161586013632684,8.098946748943339,9.345482965918476,8.098946748943339,0.0,0,0,0,0,0,0,0,0,0,0
2014-05-21,712000.0,4,2.5,3400.0,20002.0,2.0,0,0,3,3400.0,0.0,2001,,Ravensdale,13,0,209.41176470588235,6.5,13.475834594887509,8.131824785007195,9.903637541287253,8.131824785007195,0.0,0,0,0,0,0,0,0,0,0,0
2014-05-21,450000.0,2,1.0,1200.0,4000.0,1.0,0,0,3,1070.0,130.0,1940,1996.0,Seattle,74,1,375.0,3.0,13.017005083966255,7.0909098220799835,8.294299608857235,6.976348070447749,4.875197323201151,1,0,0,0,0,0,0,0,0,0
2014-05-21,220000.0,4,2.5,2160.0,8005.0,2.0,0,0,3,2160.0,0.0,1993,,Pacific,21,0,101.85185185185185,6.5,12.301387370778713,7.6783263565068856,8.987946539552519,7.6783263565068856,0.0,0,0,0,0,0,0,0,0,0,0
2014-05-21,525000.0,3,1.0,1450.0,4000.0,1.0,0,1,4,950.0,500.0,1948,,Seattle,66,0,362.0689655172414,4.0,13.171155446333852,7.280008252884188,8.294299608857235,6.85751406254539,6.2166061010848646,1,0,0,0,0,0,0,0,0,0
2014-05-21,1153093.75,4,2.5,3240.0,3600.0,2.0,0,0,3,2060.0,1180.0,2008,,Seattle,6,0,355.89313271604937,6.5,13.957959972804606,8.083637203141548,8.188966863648876,7.630946580890459,7.074116816197362,1,0,0,0,0,0,0,0,0,0
2014-05-21,540000.0,3,2.0,1470.0,1691.0,2.0,0,0,3,1000.0,470.0,2007,,Seattle,7,0,367.3469387755102,5.0,13.199326270390594,7.293697720601438,7.433666540166168,6.90875477931522,6.154858094016418,1,0,0,0,0,0,0,0,0,0
2014-05-21,600000.0,4,2.5,2360.0,5226.0,2.0,0,0,3,2360.0,0.0,2001,,Kirkland,13,0,254.23728813559322,6.5,13.304686600863562,7.766840537085513,8.561592778712923,7.766840537085513,0.0,0,0,0,0,1,0,0,0,0,0
2014-05-21,600000.0,3,2.25,2230.0,9053.0,2.0,0,0,4,2230.0,0.0,1987,,Bellevue,27,0,269.05829596412553,5.25,13.304686600863562,7.7102051944325325,9.110961927995904,7.7102051944325325,0.0,0,0,1,0,0,0,0,0,0,0
2014-05-21,625000.0,4,2.5,2630.0,20002.0,2.0,0,0,3,2630.0,0.0,1986,,Woodinville,28,0,237.6425855513308,6.5,13.345508528717259,7.875119281040293,9.903637541287253,7.875119281040293,0.0,0,0,0,0,0,0,0,0,0,0
2014-05-21,150000.0,3,1.0,1010.0,20002.0,1.0,0,0,3,1010.0,0.0,1966,1963.0,Carnation,48,1,148.5148514851485,4.0,11.918397239722838,6.918695219020472,9.903637541287253,6.918695219020472,0.0,0,0,0,0,0,0,0,0,0,0
2014-05-21,389999.0,3,2.25,1445.0,1471.0,2.0,0,0,3,1300.0,145.0,2003,,Issaquah,11,0,269.89550173010383,5.25,12.873902018105829,7.27655640271871,7.294377299288821,7.170888478512505,4.983606621708336,0,0,0,0,0,1,0,0,0,0
2014-05-21,285000.0,3,1.75,2380.0,6000.0,1.5,0,0,3,1320.0,1060.0,1935,1974.0,Seattle,79,1,119.74789915966386,4.75,12.560247968016562,7.7752758464868625,8.699681400989514,7.186144304522325,6.966967138613983,1,0,0,0,0,0,0,0,0,0
2014-05-21,744000.0,4,2.75,2830.0,13059.0,2.0,0,0,3,2830.0,0.0,1998,2006.0,Sammamish,16,1,262.8975265017668,6.75,13.519797657900346,7.9483852851118995,9.477309402830421,7.9483852851118995,0.0,0,0,0,0,0,0,0,0,1,0
2014-05-21,700000.0,4,2.5,3010.0,20002.0,2.0,0,0,3,3010.0,0.0,1996,,Redmond,18,0,232.5581395348837,6.5,13.45883704259595,8.010027528481734,9.903637541287253,8.010027528481734,0.0,0,0,0,1,0,0,0,0,0,0
2014-05-21,318989.0,4,2.25,2000.0,9000.0,1.0,0,0,4,2000.0,0.0,1978,2000.0,Federal Way,36,1,159.4945,6.25,12.672915033313242,7.601402334583733,9.105090961257085,7.601402334583733,0.0,0,0,0,0,0,0,0,0,0,1
2014-05-21,556000.0,3,2.25,2020.0,3600.0,2.0,0,0,3,2020.0,0.0,1998,2006.0,Kirkland,16,1,275.2475247524753,5.25,13.228525371792253,7.611347717403621,8.188966863648876,7.611347717403621,0.0,0,0,0,0,1,0,0,0,0,0
2014-05-21,275000.0,3,2.5,2030.0,6326.0,2.0,0,0,3,2030.0,0.0,1993,,Maple Valley,21,0,135.4679802955665,5.5,12.524530013005734,7.616283561580385,8.752581469146884,7.616283561580385,0.0,0,0,0,0,0,0,0,0,0,0
2014-05-21,430000.0,3,2.75,2550.0,11160.0,2.0,0,0,3,2550.0,0.0,1994,,Shoreline,20,0,168.62745098039215,5.75,12.971542813248437,7.844240718141811,9.320180837655714,7.844240718141811,0.0,0,0,0,0,0,0,0,0,0,0
2014-05-21,300000.0,2,1.0,970.0,13700.0,1.0,0,0,3,970.0,0.0,1949,1998.0,Seattle,65,1,309.2783505154639,3.0,12.611541086966115,6.878326468291325,9.525224101853109,6.878326468291325,0.0,1,0,0,0,0,0,0,0,0,0
2014-05-21,396450.0,3,1.75,1540.0,12446.0,1.0,0,0,5,1540.0,0.0,1967,,Issaquah,47,0,257.43506493506493,4.75,12.89030773108354,7.340186835320115,9.429234909000977,7.340186835320115,0.0,0,0,0,0,0,1,0,0,0,0
2014-05-21,225000.0,2,1.0,1396.0,20002.0,1.0,0,0,3,1396.0,0.0,1940,1997.0,Redmond,74,1,161.17478510028653,3.0,12.323860125621126,7.242082359256962,9.903637541287253,7.242082359256962,0.0,0,0,0,1,0,0,0,0,0,0
2014-05-21,700000.0,4,3.25,2780.0,7875.0,2.0,0,0,3,2780.0,0.0,2006,,Seattle,8,0,251.79856115107913,7.25,13.45883704259595,7.930565854233965,8.971575439759016,7.930565854233965,0.0,1,0,0,0,0,0,0,0,0,0
2014-05-21,260000.0,6,2.0,2220.0,8797.0,1.0,0,0,3,2220.0,0.0,1977,2004.0,Auburn,37,1,117.11711711711712,8.0,12.468440756144114,7.7057128238944275,9.082279701908664,7.7057128238944275,0.0,0,0,0,0,0,0,0,1,0,0
2014-05-21,655000.0,4,3.5,2350.0,13402.0,2.0,0,3,3,1670.0,680.0,1994,,Kirkland,20,0,278.72340425531917,7.5,13.39239204133378,7.762596048540069,9.503233841478497,7.421177528595393,6.523562306149512,0,0,0,0,1,0,0,0,0,0
2014-05-21,1153093.75,3,2.25,2760.0,20002.0,2.0,0,0,5,2760.0,0.0,1978,,Bellevue,36,0,417.7875905797101,5.25,13.957959972804606,7.923348211930154,9.903637541287253,7.923348211930154,0.0,0,0,1,0,0,0,0,0,0,0
2014-05-21,1153093.75,3,2.5,4360.0,20002.0,2.0,0,0,3,3965.0,0.0,1992,,Kirkland,22,0,264.4710435779817,5.5,13.957959972804606,8.380456667842767,9.903637541287253,8.285513309079741,0.0,0,0,0,0,1,0,0,0,0,0
2014-05-21,413800.0,3,2.0,1440.0,4421.0,1.0,0,0,3,1440.0,0.0,2007,,Redmond,7,0,287.3611111111111,5.0,12.933140460917048,7.273092595999522,8.394347361417392,7.273092595999522,0.0,0,0,0,1,0,0,0,0,0,0
2014-05-21,950000.0,5,3.75,4360.0,6000.0,2.0,0,2,3,3570.0,1525.0,2006,,Issaquah,8,0,217.88990825688074,8.75,13.76421831620775,8.380456667842767,8.699681400989514,8.18060094759445,7.330405211844402,0,0,0,0,0,1,0,0,0,0
2014-05-21,334990.0,4,2.5,2220.0,4228.0,2.0,0,0,3,2220.0,0.0,2014,,Seattle,0,0,150.8963963963964,6.5,12.721858944774674,7.7057128238944275,8.34972083747249,7.7057128238944275,0.0,1,0,0,0,0,0,0,0,0,0
2014-05-21,1153093.75,5,4.75,4360.0,8401.0,2.0,0,2,3,3745.0,1525.0,2005,,Kirkland,9,0,264.4710435779817,9.75,13.957959972804606,8.380456667842767,9.036225051729327,8.228443883004033,7.330405211844402,0,0,0,0,1,0,0,0,0,0
2014-05-21,1030000.0,3,4.0,3880.0,13095.0,2.0,0,3,3,3700.0,180.0,2009,,Kirkland,5,0,265.4639175257732,7.0,13.845070331079134,8.263848131368906,9.48006211905097,8.216358332386156,5.198497031265826,0,0,0,0,1,0,0,0,0,0
2014-05-21,1130000.0,4,3.25,3810.0,8519.0,1.0,0,1,3,2680.0,1130.0,2007,,Kirkland,7,0,296.58792650918633,7.25,13.937729075643883,8.24564690087386,9.050171619823361,7.893945138235959,7.030857476116121,0,0,0,0,1,0,0,0,0,0
2014-05-21,556000.0,3,3.0,1960.0,1168.0,2.0,0,0,3,1600.0,360.0,2007,,Issaquah,7,0,283.6734693877551,6.0,13.228525371792253,7.581209826196346,7.063903961472068,7.3783837129967145,5.8888779583328805,0,0,0,0,0,1,0,0,0,0
2014-05-21,360000.0,3,2.5,1530.0,1131.0,3.0,0,0,3,1530.0,0.0,2009,,Seattle,5,0,235.2941176470588,5.5,12.793862088206213,7.333676395657684,7.0317412587631285,7.333676395657684,0.0,1,0,0,0,0,0,0,0,0,0
2014-05-22,480000.0,4,2.25,3250.0,20002.0,2.0,0,0,4,3250.0,0.0,1983,,Kent,31,0,147.69230769230768,6.25,13.081543466215237,8.086717920303906,9.903637541287253,8.086717920303906,0.0,0,0,0,0,0,0,1,0,0,0
2014-05-22,324000.0,3,2.5,1750.0,7208.0,2.0,0,0,3,1750.0,0.0,1994,,Renton,20,0,185.14285714285714,5.5,12.688501881189456,7.467942332285852,8.883085524404578,7.467942332285852,0.0,0,1,0,0,0,0,0,0,0,0
2014-05-22,1050000.0,4,3.25,3440.0,20002.0,2.0,0,0,3,3440.0,0.0,1983,2009.0,Kirkland,31,1,305.2325581395349,7.25,13.864301674514206,8.14351740579748,9.903637541287253,8.14351740579748,0.0,0,0,0,0,1,0,0,0,0,0
2014-05-22,275000.0,1,0.75,1170.0,14149.0,1.0,0,0,5,880.0,290.0,1962,,Enumclaw,52,0,235.04273504273505,1.75,12.524530013005734,7.065613363597717,9.557469903071384,6.78105762593618,5.673323267171493,0,0,0,0,0,0,0,0,0,0
2014-05-22,180000.0,3,1.0,870.0,5330.0,1.0,0,0,3,870.0,0.0,1969,2014.0,Covington,45,1,206.89655172413794,4.0,12.100717685412471,6.769641976852503,8.581294116822761,6.769641976852503,0.0,0,0,0,0,0,0,0,0,0,0
2014-05-22,749000.0,4,2.5,2930.0,18199.0,2.0,0,0,3,2930.0,0.0,1998,2006.0,Sammamish,16,1,255.63139931740614,6.5,13.52649559761195,7.983098940710892,9.809176873064887,7.983098940710892,0.0,0,0,0,0,0,0,0,0,1,0
2014-05-22,1153093.75,3,2.5,3160.0,12824.0,1.0,0,2,4,1820.0,1340.0,1966,,Bellevue,48,0,364.903085443038,5.5,13.957959972804606,8.058643712215618,9.45915167003897,7.507141079727608,7.201170883281678,0,0,1,0,0,0,0,0,0,0
2014-05-22,373500.0,2,1.0,800.0,3330.0,1.0,0,0,3,800.0,0.0,1918,,Seattle,96,0,466.875,3.0,12.830675960927596,6.68586094706836,8.11102783819368,6.68586094706836,0.0,1,0,0,0,0,0,0,0,0,0
2014-05-22,770000.0,4,2.5,2350.0,8001.0,2.0,0,0,4,2350.0,0.0,1987,,Bellevue,27,0,327.6595744680851,6.5,13.554147092530322,7.762596048540069,8.98744678941718,7.762596048540069,0.0,0,0,1,0,0,0,0,0,0,0
2014-05-22,356000.0,2,1.75,1060.0,16470.0,1.0,0,0,3,1060.0,0.0,1977,2004.0,Woodinville,37,1,335.8490566037736,3.75,12.782688818818986,6.966967138613983,9.709356537782675,6.966967138613983,0.0,0,0,0,0,0,0,0,0,0,0
2014-05-22,625000.0,3,1.75,2060.0,12558.0,1.0,0,0,4,1350.0,710.0,1984,,Redmond,30,0,303.3980582524272,4.75,13.345508528717259,7.630946580890459,9.438192819018127,7.208600337960199,6.566672429803241,0,0,0,1,0,0,0,0,0,0
2014-05-22,494400.0,2,1.75,1560.0,1750.0,1.0,0,0,4,780.0,780.0,1904,,Seattle,110,0,316.9230769230769,3.75,13.111102207777295,7.353081920515432,7.467942332285852,6.660575149839686,6.660575149839686,1,0,0,0,0,0,0,0,0,0
2014-05-22,585000.0,4,1.75,3000.0,20002.0,1.0,0,3,3,1500.0,1500.0,1950,2005.0,Renton,64,1,195.0,5.75,13.279368835614243,8.006700845440367,9.903637541287253,7.313886831633462,7.313886831633462,0,1,0,0,0,0,0,0,0,0
2014-05-22,926300.0,3,1.5,1660.0,4800.0,2.0,0,0,3,1660.0,0.0,1907,1983.0,Seattle,107,1,558.0120481927711,4.5,13.738954514805393,7.415175109613295,8.476579508530941,7.415175109613295,0.0,1,0,0,0,0,0,0,0,0,0
2014-05-22,600000.0,3,1.75,1650.0,5100.0,1.0,0,0,5,1040.0,610.0,1908,,Seattle,106,0,363.6363636363636,4.75,13.304686600863562,7.409136443920128,8.537191877922927,6.947937068614969,6.415096959171596,1,0,0,0,0,0,0,0,0,0
2014-05-22,430000.0,4,3.0,3220.0,8936.0,2.0,0,0,3,2450.0,770.0,1990,2009.0,Kent,24,1,133.54037267080744,7.0,12.971542813248437,8.0774471493312,9.097955241381392,7.804251383528112,6.647688373563329,0,0,0,0,0,0,1,0,0,0
2014-05-22,307000.0,3,1.5,2320.0,7500.0,1.0,0,0,3,2320.0,0.0,1976,,Duvall,38,0,132.32758620689654,4.5,12.634606283893019,7.749753406274437,8.922791623969637,7.749753406274437,0.0,0,0,0,0,0,0,0,0,0,0
2014-05-22,604700.0,4,2.75,2750.0,14982.0,1.0,0,3,3,1720.0,1030.0,1981,2013.0,Des Moines,33,1,219.8909090909091,6.75,13.312489399972522,7.919719760924575,9.614671504043145,7.450660796211539,6.93828448401696,0,0,0,0,0,0,0,0,0,0
2014-05-22,219900.0,3,1.0,910.0,6000.0,1.0,0,0,2,910.0,0.0,1956,,Seattle,58,0,241.64835164835165,4.0,12.300932724054114,6.814542897259958,8.699681400989514,6.814542897259958,0.0,1,0,0,0,0,0,0,0,0,0
2014-05-22,270000.0,2,1.5,840.0,867.0,2.0,0,0,3,840.0,0.0,2005,,Seattle,9,0,321.42857142857144,3.5,12.506180941677357,6.734591659972948,6.7661917146603505,6.734591659972948,0.0,1,0,0,0,0,0,0,0,0,0
2014-05-22,432000.0,3,2.25,1470.0,1578.0,2.0,0,0,3,1090.0,380.0,2007,,Seattle,7,0,293.8775510204082,5.25,12.976183182038383,7.293697720601438,7.364547014255642,6.994849985833071,5.942799375126701,1,0,0,0,0,0,0,0,0,0
2014-05-22,300000.0,6,2.0,2040.0,10812.0,1.0,0,0,4,2040.0,0.0,1943,,Renton,71,0,147.05882352941177,8.0,12.611541086966115,7.621195162809845,9.288504392945537,7.621195162809845,0.0,0,1,0,0,0,0,0,0,0,0
2014-05-22,361000.0,3,1.0,1100.0,4046.0,1.5,0,4,4,1100.0,0.0,1922,,Des Moines,92,0,328.1818181818182,4.0,12.796636007394284,7.00397413672268,8.305731144875866,7.00397413672268,0.0,0,0,0,0,0,0,0,0,0,0
2014-05-22,249950.0,2,1.0,940.0,8532.0,1.0,0,0,4,940.0,0.0,1959,,Burien,55,0,265.90425531914894,3.0,12.429020177633873,6.846943139585379,9.051696278536586,6.846943139585379,0.0,0,0,0,0,0,0,0,0,0,0
2014-05-22,320000.0,3,2.0,1110.0,10500.0,1.0,0,0,5,1110.0,0.0,1978,,North Bend,36,0,288.2882882882883,5.0,12.676079399771027,7.01301578963963,9.259225769705994,7.01301578963963,0.0,0,0,0,0,0,0,0,0,0,0
2014-05-22,305000.0,4,1.75,2200.0,8100.0,1.5,0,0,5,1400.0,800.0,1942,,Seattle,72,0,138.63636363636363,5.75,12.628070334272698,7.696667081526462,8.999742789830492,7.244941546337007,6.68586094706836,1,0,0,0,0,0,0,0,0,0
2014-05-22,503000.0,2,1.75,2860.0,20002.0,1.0,1,4,3,1510.0,1350.0,1948,2003.0,Federal Way,66,1,175.87412587412587,3.75,13.12834743715147,7.95892649305011,9.903637541287253,7.32052696227274,7.208600337960199,0,0,0,0,0,0,0,0,0,1
2014-05-22,235750.0,2,1.0,740.0,11250.0,1.0,0,0,2,740.0,0.0,1938,,Seattle,76,0,318.5810810810811,3.0,12.370531442268256,6.608000625296087,9.328212292571072,6.608000625296087,0.0,1,0,0,0,0,0,0,0,0,0
2014-05-22,657000.0,4,1.75,2740.0,8520.0,1.0,0,2,3,1370.0,1370.0,1954,2005.0,Seattle,60,1,239.7810218978102,5.75,13.395440819535605,7.916078096302786,9.050288983827956,7.223295679562314,7.223295679562314,1,0,0,0,0,0,0,0,0,0
2014-05-22,385000.0,3,1.0,1250.0,7300.0,1.0,0,0,4,1250.0,0.0,1956,,Bellevue,58,0,308.0,4.0,12.861001210669146,7.1316985104669115,8.895766604056085,7.1316985104669115,0.0,0,0,1,0,0,0,0,0,0,0
2014-05-22,389950.0,4,2.5,3140.0,8060.0,2.0,0,0,3,3140.0,0.0,1991,,Federal Way,23,0,124.18789808917198,6.5,12.873776369186693,8.052296499538647,8.9947928972836,8.052296499538647,0.0,0,0,0,0,0,0,0,0,0,1
2014-05-22,150000.0,2,1.0,820.0,10270.0,1.0,0,0,3,820.0,0.0,1954,2005.0,Seattle,60,1,182.9268292682927,3.0,11.918397239722838,6.710523109452428,9.237079669165805,6.710523109452428,0.0,1,0,0,0,0,0,0,0,0,0
2014-05-22,254500.0,4,2.75,2570.0,7264.0,2.0,0,0,3,1720.0,850.0,1998,2006.0,Auburn,16,1,99.0272373540856,6.75,12.447060044238079,7.852050207265889,8.890823576004383,7.450660796211539,6.7464121285733745,0,0,0,0,0,0,0,1,0,0
2014-05-22,555000.0,4,2.25,2350.0,8140.0,1.0,0,0,4,1430.0,920.0,1977,,Bellevue,37,0,236.17021276595744,6.25,13.22672519452875,7.762596048540069,9.004668301573977,7.266128779556451,6.825460036255307,0,0,1,0,0,0,0,0,0,0
2014-05-22,1075000.0,4,3.0,3600.0,9200.0,1.0,0,4,4,2100.0,1500.0,1976,1992.0,Bellevue,38,1,298.6111111111111,7.0,13.887832149776026,8.188966863648876,9.127067452782361,7.650168700845001,7.313886831633462,0,0,1,0,0,0,0,0,0,0
2014-05-22,245000.0,4,2.0,1580.0,8000.0,1.0,0,0,3,1040.0,540.0,1967,2011.0,Federal Way,47,1,155.0632911392405,6.0,12.409017571151187,7.365812837209472,8.987321812850125,6.947937068614969,6.293419278846481,0,0,0,0,0,0,0,0,0,1
2014-05-22,319950.0,2,1.0,1070.0,5824.0,1.0,0,2,5,1070.0,0.0,1949,,Seattle,65,0,299.01869158878503,3.0,12.675923138051079,6.976348070447749,8.669914278433902,6.976348070447749,0.0,1,0,0,0,0,0,0,0,0,0
2014-05-22,337000.0,3,1.0,1070.0,6109.0,1.0,0,0,5,1070.0,0.0,1951,,Seattle,63,0,314.95327102803736,4.0,12.727841176689147,6.976348070447749,8.71768205216564,6.976348070447749,0.0,1,0,0,0,0,0,0,0,0,0
2014-05-22,492000.0,4,2.0,1640.0,5000.0,2.0,0,0,3,1640.0,0.0,1907,1983.0,Seattle,107,1,300.0,6.0,13.106236027992704,7.403061091090091,8.517393171418904,7.403061091090091,0.0,1,0,0,0,0,0,0,0,0,0
2014-05-22,1153093.75,3,2.75,2890.0,12130.0,2.0,0,3,4,2830.0,60.0,1987,,Kirkland,27,0,398.99437716262975,5.75,13.957959972804606,7.969357742016346,9.40351943877092,7.9483852851118995,4.110873864173311,0,0,0,0,1,0,0,0,0,0
2014-05-22,348580.0,3,1.0,1220.0,7876.0,1.0,0,0,3,1220.0,0.0,1966,1963.0,Kirkland,48,1,285.72131147540983,4.0,12.761625906853473,7.107425474110705,8.971702399703325,7.107425474110705,0.0,0,0,0,0,1,0,0,0,0,0
2014-05-22,180000.0,2,1.0,1400.0,4500.0,1.0,0,0,3,900.0,500.0,1922,2008.0,Renton,92,1,128.57142857142858,3.0,12.100717685412471,7.244941546337007,8.412054873292933,6.803505257608338,6.2166061010848646,0,1,0,0,0,0,0,0,0,0
2014-05-22,400000.0,3,1.0,1040.0,6250.0,1.0,0,0,3,1040.0,0.0,1942,1999.0,Seattle,72,1,384.61538461538464,4.0,12.899222326086994,6.947937068614969,8.740496729931813,6.947937068614969,0.0,1,0,0,0,0,0,0,0,0,0
2014-05-22,295000.0,4,2.0,980.0,10640.0,1.0,0,0,5,980.0,0.0,1978,,North Bend,36,0,301.0204081632653,6.0,12.59473402514672,6.8885724595653635,9.272469743441732,6.8885724595653635,0.0,0,0,0,0,0,0,0,0,0,0
2014-05-22,910000.0,4,3.25,3340.0,10890.0,1.5,0,0,3,2240.0,1100.0,1963,2000.0,Redmond,51,1,272.45508982035926,7.25,13.721200977393528,8.114025442356757,9.295692039075686,7.714677473800927,7.00397413672268,0,0,0,1,0,0,0,0,0,0
2014-05-22,1150000.0,6,4.5,4360.0,20002.0,2.0,0,0,3,3965.0,1525.0,1996,,Issaquah,18,0,263.76146788990826,10.5,13.955273369904273,8.380456667842767,9.903637541287253,8.285513309079741,7.330405211844402,0,0,0,0,0,1,0,0,0,0
2014-05-22,431500.0,3,3.5,1900.0,1612.0,2.0,0,0,3,1430.0,470.0,2008,,Seattle,6,0,227.10526315789474,6.5,12.975025107000038,7.550135342488429,7.385851078125209,7.266128779556451,6.154858094016418,1,0,0,0,0,0,0,0,0,0
2014-05-22,180000.0,4,1.5,1740.0,7292.0,1.0,0,0,3,1020.0,720.0,1962,2003.0,SeaTac,52,1,103.44827586206897,5.5,12.100717685412471,7.462214939768189,8.894670262984233,6.928537818164665,6.580639137284949,0,0,0,0,0,0,0,0,0,0
2014-05-22,677000.0,3,2.0,2000.0,3207.0,1.0,0,0,4,1100.0,900.0,1916,,Seattle,98,0,338.5,5.0,13.425428028998196,7.601402334583733,8.073402968986406,7.00397413672268,6.803505257608338,1,0,0,0,0,0,0,0,0,0
2014-05-22,1153093.75,3,1.75,1610.0,7200.0,1.0,0,0,3,1090.0,520.0,1973,2013.0,Seattle,41,1,716.2072981366459,4.75,13.957959972804606,7.384610383176974,8.881975184248867,6.994849985833071,6.255750041753367,1,0,0,0,0,0,0,0,0,0
2014-05-22,635700.0,4,2.5,3240.0,13978.0,1.0,0,0,3,1860.0,1380.0,1977,2004.0,Sammamish,37,1,196.2037037037037,6.5,13.36248360599232,8.083637203141548,9.545311482471128,7.528869256642251,7.2305631534092925,0,0,0,0,0,0,0,0,1,0
2014-05-22,482000.0,5,2.25,2230.0,9600.0,1.0,0,0,3,1320.0,910.0,1978,,Woodinville,36,0,216.14349775784754,7.25,13.085701467719382,7.7102051944325325,9.169622538697624,7.186144304522325,6.814542897259958,0,0,0,0,0,0,0,0,0,0
2014-05-22,168000.0,2,2.5,1160.0,2174.0,2.0,0,0,3,1160.0,0.0,1998,2006.0,Seattle,16,1,144.82758620689654,4.5,12.031725210748633,7.057036981697891,7.684783943522785,7.057036981697891,0.0,1,0,0,0,0,0,0,0,0,0
2014-05-22,805000.0,4,2.75,2410.0,6000.0,1.0,0,0,5,1410.0,1000.0,1950,,Seattle,64,0,334.0248962655602,6.75,13.598598798635953,7.787796878181171,8.699681400989514,7.252053951852814,6.90875477931522,1,0,0,0,0,0,0,0,0,0
2014-05-22,398000.0,2,1.0,590.0,10945.0,1.5,0,0,3,590.0,0.0,1983,2009.0,Black Diamond,31,1,674.5762711864406,3.0,12.894209796826232,6.3818160174060985,9.300729371703863,6.3818160174060985,0.0,0,0,0,0,0,0,0,0,0,0
2014-05-22,665000.0,4,2.5,2600.0,17388.0,2.0,0,0,3,2600.0,0.0,1996,,Newcastle,18,0,255.76923076923077,6.5,13.407543823396258,7.8636512654486515,9.76359310138207,7.8636512654486515,0.0,0,0,0,0,0,0,0,0,0,0
2014-05-22,592500.0,4,3.0,2170.0,8240.0,1.0,0,0,4,1370.0,800.0,1968,,Redmond,46,0,273.0414746543779,7.0,13.292107839753712,7.682943169878292,9.016876974763383,7.223295679562314,6.68586094706836,0,0,0,1,0,0,0,0,0,0
2014-05-22,940000.0,4,2.75,2080.0,4000.0,1.5,0,0,3,2080.0,0.0,1912,2000.0,Seattle,102,1,451.9230769230769,6.75,13.753636218075409,7.640603826393634,8.294299608857235,7.640603826393634,0.0,1,0,0,0,0,0,0,0,0,0
2014-05-22,655000.0,4,2.5,2860.0,12394.0,2.0,0,0,3,2860.0,0.0,1999,,Sammamish,15,0,229.020979020979,6.5,13.39239204133378,7.95892649305011,9.42504844446929,7.95892649305011,0.0,0,0,0,0,0,0,0,0,1,0
2014-05-22,622500.0,4,2.5,2980.0,8107.0,2.0,0,0,3,2980.0,0.0,2000,,Snoqualmie,14,0,208.89261744966444,6.5,13.341500513745412,8.000014093678072,9.000606507571892,8.000014093678072,0.0,0,0,0,0,0,0,0,0,0,0
2014-05-22,380000.0,2,2.5,1230.0,987.0,2.0,0,0,3,1060.0,170.0,2011,,Seattle,3,0,308.9430894308943,4.5,12.847929163278053,7.115582126184454,6.895682697747868,6.966967138613983,5.14166355650266,1,0,0,0,0,0,0,0,0,0
2014-05-22,648360.0,4,1.75,2260.0,7005.0,1.0,0,1,4,1130.0,1130.0,1947,1988.0,Kirkland,67,1,286.88495575221236,5.75,13.382202918977937,7.72356247227797,8.854522203757432,7.030857476116121,7.030857476116121,0,0,0,0,1,0,0,0,0,0
2014-05-22,432000.0,3,2.75,2200.0,14925.0,1.0,0,0,3,1100.0,1100.0,1982,,Redmond,32,0,196.36363636363637,5.75,12.976183182038383,7.696667081526462,9.610859937691332,7.00397413672268,7.00397413672268,0,0,0,1,0,0,0,0,0,0
2014-05-22,1050000.0,4,2.5,3030.0,12590.0,1.5,0,0,4,3030.0,0.0,1988,,Bellevue,26,0,346.53465346534654,6.5,13.864301674514206,8.016647877057803,9.4407375520017,8.016647877057803,0.0,0,0,1,0,0,0,0,0,0,0
