date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,statezip,country,view_1,view_2,view_3,view_4,condition_2,condition_3,condition_4,condition_5,city_Kirkland,city_Other,city_Redmond,city_Renton,city_Seattle,Month,Year,House_Age,Years_Since_Renovation,Total_Sqft,Living_Area_Ratio,Bath_Per_Bed,Sqft_Per_Bed,Price_Per_Sqft,Living_Area_Ratio_Log,condition_Log,sqft_above_Log,sqft_lot_Log,Total_Sqft_Log,sqft_living_Log,floors_Log,yr_built_Log,yr_renovated_Log
2014-05-15,1000000.0,5,4.25,3920,16258,2.0,0,0,3,2900,1020,1990,2009,2548 111th Ave SE,WA 98004,USA,False,False,False,False,False,True,False,False,False,False,False,False,False,5,2014,24,5,20178,0.24111206790503137,0.85,784.0,255.10204081632654,0.21600780666180697,1.3862943611198906,7.972810784121404,9.696401880595555,9.912397738665884,8.27410200229233,1.0986122886681098,7.596392304064196,7.605890001053122
2014-05-15,585000.0,5,1.75,2000,3750,2.0,0,0,4,2000,0,1921,1921,309 N 46th St,WA 98103,USA,False,False,False,False,False,False,True,False,False,False,False,False,True,5,2014,93,93,5750,0.5333333333333333,0.35,400.0,292.5,0.4274440148269396,1.6094379124341003,7.601402334583733,8.229777750081887,8.657129031713755,7.601402334583733,1.0986122886681098,7.561121589530238,7.561121589530238
2014-05-15,620000.0,4,2.5,2680,9185,2.0,0,0,3,2680,0,1989,1989,26118 SE 39th Ct,WA 98029,USA,False,False,False,False,False,True,False,False,False,True,False,False,False,5,2014,25,25,11865,0.29178007621121393,0.625,670.0,231.34328358208955,0.2560211712206379,1.3862943611198906,7.893945138235959,9.12543586488574,9.381432446818588,7.893945138235959,1.0986122886681098,7.595889917718538,7.595889917718538
2014-05-15,204700.0,4,2.0,1670,9987,1.0,0,0,3,1670,0,1967,2011,29031 40th Ave S,WA 98001,USA,False,False,False,False,False,True,False,False,False,True,False,False,False,5,2014,47,3,11657,0.1672173825973766,0.5,417.5,122.57485029940119,0.15462261067669772,1.3862943611198906,7.421177528595393,9.209139651399664,9.363747918605496,7.421177528595393,0.6931471805599453,7.584773077612199,7.60688453121963
2014-05-15,695000.0,4,3.0,3150,9130,2.0,0,0,3,3150,0,2001,2001,24038 SE 13th Pl,WA 98075,USA,False,False,False,False,False,True,False,False,False,True,False,False,False,5,2014,13,13,12280,0.34501642935377874,0.75,787.5,220.63492063492063,0.2964062281121193,1.3862943611198906,8.055475141757274,9.11943049661634,9.415808631610384,8.055475141757274,1.0986122886681098,7.601901959875166,7.601901959875166
2014-05-15,689900.0,4,3.25,2740,7266,2.0,0,0,3,2060,680,2003,2003,392 Wilderness Peak Dr NW,WA 98027,USA,False,False,False,False,False,True,False,False,False,True,False,False,False,5,2014,11,11,10006,0.3770988164051748,0.8125,685.0,251.78832116788323,0.31997897926700314,1.3862943611198906,7.630946580890459,8.891098830616636,9.211040127090456,7.916078096302786,1.0986122886681098,7.602900462204755,7.602900462204755
2014-05-15,375000.0,4,1.75,1890,8000,1.0,0,0,4,1250,640,1960,2001,2145 N 178th St,WA 98133,USA,False,False,False,False,False,False,True,False,False,True,False,False,False,5,2014,54,13,9890,0.23625,0.4375,472.5,198.4126984126984,0.21208260395478482,1.6094379124341003,7.1316985104669115,8.987321812850125,9.199380531739841,7.544861068658458,0.6931471805599453,7.581209826196346,7.601901959875166
2014-05-15,475000.0,7,3.5,2870,20002,1.0,0,0,3,1520,1350,1961,2004,11738 1st Ave NE,WA 98125,USA,False,False,False,False,False,True,False,False,False,False,False,False,True,5,2014,53,10,22872,0.1434856514348565,0.5,410.0,165.50522648083623,0.13408118646568637,1.3862943611198906,7.327123292259293,9.903637541287253,10.037712454627359,7.962415680121064,0.6931471805599453,7.581719640125308,7.60339933974067
2014-05-15,215000.0,3,1.0,1160,10384,1.0,0,0,4,1160,0,1969,1969,26516 235th Ave SE,WA 98038,USA,False,False,False,False,False,False,True,False,False,True,False,False,False,5,2014,45,45,11544,0.11171032357473036,0.3333333333333333,386.6666666666667,185.3448275862069,0.10589966150983558,1.6094379124341003,7.057036981697891,9.248117736310213,9.354007721788596,7.057036981697891,0.6931471805599453,7.585788821732034,7.585788821732034
2014-05-15,1153093.75,4,1.75,3550,19865,2.0,0,0,3,3550,0,1962,2002,7822 NE 14th St,WA 98039,USA,False,False,False,False,False,True,False,False,False,True,False,False,False,5,2014,52,12,23415,0.17870626730430406,0.4375,887.5,324.8151408450704,0.1644174533689428,1.3862943611198906,8.174984532943087,9.8967650067753,10.061174828371723,8.174984532943087,1.0986122886681098,7.5822291942764615,7.602401335665818
2014-05-15,790000.0,3,1.75,1790,6117,1.0,0,2,3,1350,440,1940,1996,1922 35th Ave W,WA 98199,USA,False,True,False,False,False,True,False,False,False,False,False,False,True,5,2014,74,18,7907,0.2926271047899297,0.5833333333333334,596.6666666666666,441.340782122905,0.2566766628283622,1.3862943611198906,7.208600337960199,8.718990524710849,8.975630184290507,7.490529402060711,0.6931471805599453,7.57095858316901,7.599401333415815
2014-05-15,350000.0,3,1.75,1680,20002,1.0,0,0,4,1070,610,1940,2001,18949 Mountain View Rd NE,WA 98019,USA,False,False,False,False,False,False,True,False,False,True,False,False,False,5,2014,74,13,21682,0.08399160083991601,0.5833333333333334,560.0,208.33333333333334,0.08065015468477571,1.6094379124341003,6.976348070447749,9.903637541287253,9.984283822364217,7.427144133408616,0.6931471805599453,7.57095858316901,7.601901959875166
2014-05-15,695000.0,3,2.5,4360,17622,2.0,0,0,4,3800,760,1986,1986,1315 232nd Pl NE,WA 98074,USA,False,False,False,False,False,False,True,False,False,True,False,False,False,5,2014,28,28,21982,0.24741800022698898,0.8333333333333334,1453.3333333333333,159.40366972477065,0.2210758152021706,1.6094379124341003,8.24301946898925,9.77696014606437,9.998024706360116,8.380456667842767,1.0986122886681098,7.594381242551817,7.594381242551817
2014-05-15,263000.0,3,2.25,1590,7748,2.0,0,0,4,1590,0,1991,1991,35219 26th Ct S,WA 98003,USA,False,False,False,False,False,False,True,False,False,True,False,False,False,5,2014,23,23,9338,0.2052142488384099,0.75,530.0,165.40880503144655,0.18665735100399583,1.6094379124341003,7.372118028337787,8.95531908176395,9.141954459109717,7.372118028337787,1.0986122886681098,7.596894438144544,7.596894438144544
2014-05-15,400000.0,3,1.0,1630,10304,1.0,0,0,5,1630,0,1953,1953,17228 11th Ave NE,WA 98155,USA,False,False,False,False,False,False,False,True,False,True,False,False,False,5,2014,61,61,11934,0.15819099378881987,0.3333333333333333,543.3333333333334,245.39877300613497,0.14685929973789233,1.791759469228055,7.396948602621014,9.240384493324559,9.387230538772931,7.396948602621014,0.6931471805599453,7.577633832602728,7.577633832602728
2014-05-15,525000.0,3,2.5,2700,7434,2.0,0,0,3,2700,0,1991,1991,12415 NE 160th St,WA 98072,USA,False,False,False,False,False,True,False,False,False,True,False,False,False,5,2014,23,23,10134,0.36319612590799033,0.8333333333333334,900.0,194.44444444444446,0.30983203517865765,1.3862943611198906,7.901377353792616,8.913953858894255,9.2237500588861,7.901377353792616,1.0986122886681098,7.596894438144544,7.596894438144544
2014-05-15,349950.0,3,2.5,1700,7496,2.0,0,0,3,1700,0,1994,1994,18901-18937 114th Ct SE,WA 98055,USA,False,False,False,False,False,True,False,False,False,False,False,True,False,5,2014,20,20,9196,0.22678762006403416,0.8333333333333334,566.6666666666666,205.85294117647058,0.20439906196481405,1.3862943611198906,7.438971592395862,8.922258219503062,9.126632622902697,7.438971592395862,1.0986122886681098,7.598399329323964,7.598399329323964
2014-05-15,1085000.0,4,3.25,3740,12080,1.0,0,0,3,2000,1525,1988,2000,13704-13712 209th Ave NE,WA 98077,USA,False,False,False,False,False,True,False,False,False,True,False,False,False,5,2014,26,14,15820,0.30960264900662254,0.8125,935.0,290.10695187165777,0.2697237698328389,1.3862943611198906,7.601402334583733,9.399389249519563,9.669093450449063,8.227108234348146,0.6931471805599453,7.5953872788539725,7.601402334583733
2014-05-15,744000.0,4,3.0,1980,5352,2.5,0,0,3,1980,0,1941,2005,4103 SW Kenyon St,WA 98136,USA,False,False,False,False,False,True,False,False,False,False,False,False,True,5,2014,73,9,7332,0.36995515695067266,0.75,495.0,375.75757575757575,0.31477800715153126,1.3862943611198906,7.591357046698551,8.585412430393381,8.9001399880938,7.591357046698551,1.252762968495368,7.571473648851271,7.603897968521881
2014-05-15,312500.0,2,1.0,880,6345,1.0,0,0,3,880,0,1919,2001,7558 19th Ave SW,WA 98106,USA,False,False,False,False,False,True,False,False,False,False,False,False,True,5,2014,95,13,7225,0.13869188337273444,0.5,440.0,355.1136363636364,0.1298801328321449,1.3862943611198906,6.78105762593618,8.75557997214314,8.885440911707585,6.78105762593618,0.6931471805599453,7.560080465021827,7.601901959875166
2014-05-15,240000.0,3,2.0,1400,6200,1.0,0,0,3,700,700,1948,1994,1610 N 185th St,WA 98133,USA,False,False,False,False,False,True,False,False,False,True,False,False,False,5,2014,66,20,7600,0.22580645161290322,0.6666666666666666,466.6666666666667,171.42857142857142,0.20359895524123953,1.3862943611198906,6.55250788703459,8.732465848349879,8.936035096566041,7.244941546337007,0.6931471805599453,7.575071699507561,7.598399329323964
2014-05-15,495000.0,4,2.0,2050,4000,1.5,0,0,5,1210,840,1941,1941,2609 21st Ave S,WA 98144,USA,False,False,False,False,False,False,False,True,False,False,False,False,True,5,2014,73,73,6050,0.5125,0.5,512.5,241.46341463414635,0.41376391092285947,1.791759469228055,7.099201743553092,8.294299608857235,8.707978826622321,7.62608275807238,0.9162907318741551,7.571473648851271,7.571473648851271
2014-05-15,580050.0,3,2.5,2360,4638,2.0,0,3,3,2360,0,1996,1996,601 NE 76th St,WA 98115,USA,False,False,True,False,False,True,False,False,False,False,False,False,True,5,2014,18,18,6998,0.5088400172488141,0.8333333333333334,786.6666666666666,245.78389830508473,0.41134115511215635,1.3862943611198906,7.766840537085513,8.442254104751743,8.85352256068954,7.766840537085513,1.0986122886681098,7.599401333415815,7.599401333415815
2014-05-15,640000.0,4,2.0,2560,7798,1.0,0,0,4,1890,670,1947,1988,8600-8698 30th Ave NE,WA 98115,USA,False,False,False,False,False,False,True,False,False,False,False,False,True,5,2014,67,26,10358,0.32828930494998715,0.5,640.0,250.0,0.2838918774412941,1.6094379124341003,7.544861068658458,8.961750799330497,9.245610986058102,7.848153086199526,0.6931471805599453,7.5745584842024805,7.5953872788539725
2014-05-15,417000.0,3,1.5,1340,10224,1.0,0,0,4,1340,0,1956,1956,3825 138th Ave SE,WA 98006,USA,False,False,False,False,False,False,True,False,False,False,False,False,False,5,2014,58,58,11564,0.1310641627543036,0.5,446.6666666666667,311.1940298507463,0.12315892651892063,1.6094379124341003,7.201170883281678,9.232590980911002,9.355738574665539,7.201170883281678,0.6931471805599453,7.579167967396076,7.579167967396076
2014-05-15,174950.0,3,1.0,1060,5200,1.0,0,0,5,1060,0,1970,1970,26635 Timberlane Dr SE,WA 98042,USA,False,False,False,False,False,False,False,True,False,True,False,False,False,5,2014,44,44,6260,0.20384615384615384,0.3333333333333333,353.3333333333333,165.04716981132074,0.18552155952462548,1.791759469228055,6.966967138613983,8.556606193773073,8.74209519574531,6.966967138613983,0.6931471805599453,7.58629630715272,7.58629630715272
2014-05-15,295000.0,3,1.5,850,2500,1.0,0,0,3,850,0,1986,1986,4020 21st Ave SW,WA 98106,USA,False,False,False,False,False,True,False,False,False,False,False,False,True,5,2014,28,28,3350,0.34,0.5,283.3333333333333,347.05882352941177,0.29266961396282,1.3862943611198906,6.7464121285733745,7.824445930877619,8.11701408773731,6.7464121285733745,0.6931471805599453,7.594381242551817,7.594381242551817
2014-05-15,423000.0,4,1.75,1880,7303,1.0,0,0,3,1010,870,1976,1976,10320 NE 125th Pl,WA 98034,USA,False,False,False,False,False,True,False,False,True,False,False,False,False,5,2014,38,38,9183,0.25742845405997533,0.4375,470.0,225.0,0.2290687259934124,1.3862943611198906,6.918695219020472,8.896177422274805,9.125218118559348,7.53955882930103,0.6931471805599453,7.589335823170617,7.589335823170617
2014-05-15,839000.0,3,1.0,1230,12305,1.0,0,0,3,1230,0,1955,1990,10904 SE 1st St,WA 98004,USA,False,False,False,False,False,True,False,False,False,False,False,False,False,5,2014,59,24,13535,0.09995936611133685,0.3333333333333333,410.0,682.1138211382114,0.09527323922324532,1.3862943611198906,7.115582126184454,9.417842227300435,9.513108081846005,7.115582126184454,0.6931471805599453,7.578656850594762,7.596392304064196
2014-05-15,343000.0,4,1.75,2290,10290,1.0,0,0,3,1340,950,1960,2012,2816 SW 110th Pl,WA 98146,USA,False,False,False,False,False,True,False,False,False,False,False,False,True,5,2014,54,2,12580,0.22254616132167152,0.4375,572.5,149.7816593886463,0.2009357014263362,1.3862943611198906,7.201170883281678,9.239025005836092,9.439943018351132,7.736743682453495,0.6931471805599453,7.581209826196346,7.607381425639791
2014-05-15,467000.0,3,1.0,1660,6582,1.0,0,0,5,1000,660,1946,1946,12033 Dayton Ave N,WA 98133,USA,False,False,False,False,False,False,False,True,False,False,False,False,True,5,2014,68,68,8242,0.2522029778182923,0.3333333333333333,553.3333333333334,281.32530120481925,0.22490438239547741,1.791759469228055,6.90875477931522,8.792245847467877,9.017119634313227,7.415175109613295,0.6931471805599453,7.5740450053721995,7.5740450053721995
2014-05-15,512500.0,3,2.5,1840,2875,2.0,0,0,4,1840,0,1997,1997,4530 48th Ave SW,WA 98116,USA,False,False,False,False,False,False,True,False,False,False,False,False,True,5,2014,17,17,4715,0.64,0.8333333333333334,613.3333333333334,278.5326086956522,0.49469624183610705,1.6094379124341003,7.518064181233078,7.964155718840937,8.458716261657262,7.518064181233078,1.0986122886681098,7.599901959208498,7.599901959208498
2014-05-15,575000.0,4,2.5,3020,17810,1.0,0,0,3,1600,1420,1979,2014,4527-4553 NE 201st Pl,WA 98155,USA,False,False,False,False,False,True,False,False,False,True,False,False,False,5,2014,35,0,20830,0.1695676586187535,0.625,755.0,190.39735099337747,0.15663415797131033,1.3862943611198906,7.3783837129967145,9.787571522938785,9.944197540783914,8.013343181386672,0.6931471805599453,7.590852123688581,7.608374474380783
2014-05-15,465000.0,3,1.75,1410,6886,1.0,0,0,3,1410,0,1924,2013,12215 Dayton Ave N,WA 98133,USA,False,False,False,False,False,True,False,False,False,False,False,False,True,5,2014,90,1,8296,0.20476328783038047,0.5833333333333334,470.0,329.78723404255317,0.18628310601089418,1.3862943611198906,7.252053951852814,8.837390855544697,9.023649282664286,7.252053951852814,0.6931471805599453,7.562681246721884,7.607878073278507
2014-05-15,270000.0,3,1.0,1010,9514,1.0,0,0,3,1010,0,1969,2010,17620 SE 121st Pl,WA 98059,USA,False,False,False,False,False,True,False,False,False,False,False,True,False,5,2014,45,4,10524,0.10615934412444818,0.3333333333333333,336.6666666666667,267.3267326732673,0.10089396516795655,1.3862943611198906,6.918695219020472,9.16062477973025,9.261508658550582,6.918695219020472,0.6931471805599453,7.585788821732034,7.606387389772652
2014-05-15,340000.0,3,1.75,1960,8136,1.0,0,0,3,980,980,1948,1994,2419 SW Barton St,WA 98106,USA,False,False,False,False,False,True,False,False,False,False,False,False,True,5,2014,66,20,10096,0.24090462143559488,0.5833333333333334,653.3333333333334,173.46938775510205,0.2158406470525985,1.3862943611198906,6.8885724595653635,9.004176840696656,9.219993629004321,7.581209826196346,0.6931471805599453,7.575071699507561,7.598399329323964
2014-05-15,765000.0,5,3.75,3580,14275,2.0,0,0,3,3190,390,1999,1999,170 Mt Quay Dr NW,WA 98027,USA,False,False,False,False,False,True,False,False,False,True,False,False,False,5,2014,15,15,17855,0.25078809106830124,0.75,716.0,213.68715083798884,0.2237738255043379,1.3862943611198906,8.068089626278244,9.566335084610051,9.790094865181038,8.183397369998433,1.0986122886681098,7.600902459542082,7.600902459542082
2014-05-15,497000.0,4,2.5,2240,7200,2.0,0,0,3,2240,0,1995,1995,4417 47th Ave S,WA 98118,USA,False,False,False,False,False,True,False,False,False,False,False,False,True,5,2014,19,19,9440,0.3111111111111111,0.625,560.0,221.875,0.2708749541353997,1.3862943611198906,7.714677473800927,8.881975184248867,9.152817185732516,7.714677473800927,1.0986122886681098,7.59890045687141,7.59890045687141
2014-05-15,803100.0,4,2.5,3310,5404,2.0,0,0,3,3310,0,2004,2003,19107 NE 64th Way,WA 98052,USA,False,False,False,False,False,True,False,False,False,False,True,False,False,5,2014,10,11,8714,0.6125092524056255,0.625,827.5,242.62839879154077,0.47779150759729794,1.3862943611198906,8.105005537547246,8.595079730073309,9.07280095795412,8.105005537547246,1.0986122886681098,7.60339933974067,7.602900462204755
2014-05-15,344000.0,3,2.5,1232,1130,3.0,0,0,3,1232,0,2007,2007,12331 A 10th Pl NE,WA 98125,USA,False,False,False,False,False,True,False,False,False,False,False,False,True,5,2014,7,7,2362,1.0902654867256638,0.8333333333333334,410.6666666666667,279.2207792207792,0.7372910850509214,1.3862943611198906,7.117205503164344,7.030857476116121,7.767687277186908,7.117205503164344,1.3862943611198906,7.60489448081162,7.60489448081162
2014-05-15,828950.0,4,3.5,3930,5680,2.0,0,1,3,2820,1110,2013,1923,19601-19853 Newport Way NW,WA 98027,USA,True,False,False,False,False,True,False,False,False,True,False,False,False,5,2014,1,91,9610,0.6919014084507042,0.875,982.5,210.92875318066157,0.5258529902491411,1.3862943611198906,7.944846711001996,8.644882552557126,9.170663554823284,8.27664912542186,1.0986122886681098,7.607878073278507,7.562161631225652
2014-05-15,386380.0,3,2.5,1720,3600,2.0,0,0,3,1720,0,2010,2010,9881 244th Pl NE,WA 98053,USA,False,False,False,False,False,True,False,False,False,False,True,False,False,5,2014,4,4,5320,0.4777777777777778,0.8333333333333334,573.3333333333334,224.63953488372093,0.3905394578914887,1.3862943611198906,7.450660796211539,8.188966863648876,8.579416534596369,7.450660796211539,1.0986122886681098,7.606387389772652,7.606387389772652
2014-05-15,312000.0,3,2.25,1490,974,2.0,0,0,3,1220,270,2009,2009,5021 Delridge Way SW,WA 98106,USA,False,False,False,False,False,True,False,False,False,False,False,False,True,5,2014,5,5,2464,1.5297741273100616,0.75,496.6666666666667,209.39597315436242,0.9281300210108753,1.3862943611198906,7.107425474110705,6.882437470997847,7.80994708647679,7.307202314764738,1.0986122886681098,7.605890001053122,7.605890001053122
2014-05-15,720000.0,3,2.5,3150,20002,2.0,0,0,3,3150,0,2007,2007,31215 SE 40th St,WA 98024,USA,False,False,False,False,False,True,False,False,False,True,False,False,False,5,2014,7,7,23152,0.15748425157484253,0.8333333333333334,1050.0,228.57142857142858,0.14624890133480375,1.3862943611198906,8.055475141757274,9.903637541287253,10.049879640751199,8.055475141757274,1.0986122886681098,7.60489448081162,7.60489448081162
2014-05-15,914500.0,4,2.5,3950,10856,3.0,0,0,3,3950,0,2013,1923,25707 SE 30th St,WA 98075,USA,False,False,False,False,False,True,False,False,False,True,False,False,False,5,2014,1,91,14806,0.36385408990420043,0.625,987.5,231.51898734177215,0.31031458148833857,1.3862943611198906,8.281723990411392,9.292565312231853,9.602855320908718,8.281723990411392,1.3862943611198906,7.607878073278507,7.562161631225652
2014-05-15,819995.0,5,2.75,3030,10335,2.0,0,0,3,3030,0,2013,1923,8024 117th Pl SE,WA 98056,USA,False,False,False,False,False,True,False,False,False,True,False,False,False,5,2014,1,91,13365,0.2931785195936139,0.55,606.0,270.62541254125415,0.2571031564571507,1.3862943611198906,8.016647877057803,9.243388226022383,9.500469448071016,8.016647877057803,1.0986122886681098,7.607878073278507,7.562161631225652
2014-05-16,252700.0,2,1.5,1070,9643,1.0,0,0,3,1070,0,1985,1985,13105 SE 277th Pl,WA 98030,USA,False,False,False,False,False,True,False,False,False,True,False,False,False,5,2014,29,29,10713,0.11096131909156902,0.75,535.0,236.16822429906543,0.10522569375217372,1.3862943611198906,6.976348070447749,9.174091239301061,9.279306576440906,6.976348070447749,0.6931471805599453,7.593877844605118,7.593877844605118
2014-05-16,437500.0,3,2.5,2320,20002,2.0,0,2,3,2320,0,1992,1992,12711 470th Ave SE,WA 98045,USA,False,True,False,False,False,True,False,False,False,True,False,False,False,5,2014,22,22,22322,0.11598840115988401,0.8333333333333334,773.3333333333334,188.57758620689654,0.10974047067919887,1.3862943611198906,7.749753406274437,9.903637541287253,10.01337281606537,7.749753406274437,1.0986122886681098,7.597396320212795,7.597396320212795
2014-05-16,350000.0,1,1.0,700,5100,1.0,0,0,3,700,0,1942,1999,6849 26th Ave NE,WA 98115,USA,False,False,False,False,False,True,False,False,False,False,False,False,True,5,2014,72,15,5800,0.13725490196078433,1.0,700.0,500.0,0.1286173778220936,1.3862943611198906,6.55250788703459,8.537191877922927,8.665785595466064,6.55250788703459,0.6931471805599453,7.57198844937744,7.600902459542082
2014-05-16,619000.0,3,2.5,2720,6439,2.0,0,0,3,2720,0,2005,2005,6516 Denny Peak Dr SE,WA 98065,USA,False,False,False,False,False,True,False,False,False,True,False,False,False,5,2014,9,9,9159,0.4224258425221308,0.8333333333333334,906.6666666666666,227.5735294117647,0.35236375386480406,1.3862943611198906,7.908754738783246,8.770283819098399,9.122601457668177,7.908754738783246,1.0986122886681098,7.603897968521881,7.603897968521881
2014-05-16,408200.0,3,2.5,1800,5761,2.0,0,0,4,1800,0,1990,1990,8124 24th Ave SW,WA 98106,USA,False,False,False,False,False,False,True,False,False,False,False,False,True,5,2014,24,24,7561,0.3124457559451484,0.8333333333333334,600.0,226.77777777777777,0.27189238582588676,1.6094379124341003,7.496097345175956,8.659039915644474,8.930890984450878,7.496097345175956,1.0986122886681098,7.596392304064196,7.596392304064196
2014-05-16,451000.0,3,1.75,1560,4049,1.5,0,2,3,1000,560,1926,2003,4042 34th Ave SW,WA 98126,USA,False,True,False,False,False,True,False,False,False,False,False,False,True,5,2014,88,11,5609,0.38528031612743885,0.5833333333333334,520.0,289.1025641025641,0.32590251347617577,1.3862943611198906,6.90875477931522,8.306472160100585,8.632305998516742,7.353081920515432,0.9162907318741551,7.563719668414366,7.602900462204755
2014-05-16,317000.0,3,2.0,1760,11410,1.0,0,0,5,1060,700,1977,1977,16703 133rd Pl SE,WA 98058,USA,False,False,False,False,False,False,False,True,False,False,False,True,False,5,2014,37,37,13170,0.15425065731814197,0.6666666666666666,586.6666666666666,180.11363636363637,0.1434513518812054,1.791759469228055,6.966967138613983,9.34233308143468,9.485772721999046,7.473637108496206,0.6931471805599453,7.589841512182657,7.589841512182657
2014-05-16,799000.0,4,3.25,3120,5000,2.0,0,0,3,2370,750,2005,2005,2561 NE 85th St,WA 98115,USA,False,False,False,False,False,True,False,False,False,False,False,False,True,5,2014,9,9,8120,0.624,0.8125,780.0,256.0897435897436,0.4848922417394862,1.3862943611198906,7.771067086065406,8.517393171418904,9.002208578282412,8.045908742270779,1.0986122886681098,7.603897968521881,7.603897968521881
2014-05-16,720000.0,2,1.0,2020,7200,1.0,0,3,4,1700,320,1947,1988,10835 41st Ave SW,WA 98146,USA,False,False,True,False,False,False,True,False,False,False,False,False,True,5,2014,67,26,9220,0.28055555555555556,0.5,1010.0,356.43564356435644,0.24729401154649283,1.6094379124341003,7.438971592395862,8.881975184248867,9.129238770539141,7.611347717403621,0.6931471805599453,7.5745584842024805,7.5953872788539725
2014-05-16,490000.0,3,2.0,1450,2400,1.5,0,0,3,1450,0,1900,2003,1746 NW 60th St,WA 98107,USA,False,False,False,False,False,True,False,False,False,False,False,False,True,5,2014,114,11,3850,0.6041666666666666,0.6666666666666666,483.3333333333333,337.9310344827586,0.47260441094579286,1.3862943611198906,7.280008252884188,7.783640596221253,8.25608813381491,7.280008252884188,0.9162907318741551,7.550135342488429,7.602900462204755
2014-05-16,239900.0,4,2.25,1860,7000,1.0,0,0,3,1120,740,1979,2014,401 SW 322nd St,WA 98023,USA,False,False,False,False,False,True,False,False,False,True,False,False,False,5,2014,35,0,8860,0.26571428571428574,0.5625,465.0,128.9784946236559,0.23563661556167628,1.3862943611198906,7.02197642307216,8.853808274977197,9.089414904047302,7.528869256642251,0.6931471805599453,7.590852123688581,7.608374474380783
2014-05-16,446000.0,4,2.25,2270,7800,1.0,0,0,3,1290,980,1977,2004,11123 NE 141st Pl,WA 98034,USA,False,False,False,False,False,True,False,False,True,False,False,False,False,5,2014,37,10,10070,0.29102564102564105,0.5625,567.5,196.47577092511014,0.25543697303492485,1.3862943611198906,7.1631723908466425,8.962007209588313,9.217415285648144,7.7279755421055585,0.6931471805599453,7.589841512182657,7.60339933974067
2014-05-16,275000.0,3,2.5,1480,15639,2.0,0,0,3,1480,0,1987,2000,44402 SE 142nd Pl,WA 98045,USA,False,False,False,False,False,True,False,False,False,True,False,False,False,5,2014,27,14,17119,0.09463520685465823,0.8333333333333334,493.3333333333333,185.8108108108108,0.09042116333856277,1.3862943611198906,7.300472814267799,9.657587014099303,9.748002649695733,7.300472814267799,1.0986122886681098,7.59488438721652,7.601402334583733
2014-05-16,239950.0,5,1.0,1460,6032,2.0,0,0,4,1460,0,1941,1998,13012 41st Ave S,WA 98168,USA,False,False,False,False,False,False,True,False,False,True,False,False,False,5,2014,73,16,7492,0.24204244031830238,0.2,292.0,164.34931506849315,0.21675715387618713,1.6094379124341003,7.2868764117507,8.704999678440762,8.92172453036431,7.2868764117507,1.0986122886681098,7.571473648851271,7.6004023345004
2014-05-16,248000.0,4,3.5,1850,6519,2.0,0,0,3,1130,720,1986,1986,1501-1515 SW 327th St,WA 98023,USA,False,False,False,False,False,True,False,False,False,True,False,False,False,5,2014,28,28,8369,0.2837858567264918,0.875,462.5,134.05405405405406,0.24981341310833474,1.3862943611198906,7.030857476116121,8.782629654920699,9.032409163483521,7.523481312573497,1.0986122886681098,7.594381242551817,7.594381242551817
2014-05-16,619500.0,3,2.5,2170,5000,2.0,0,0,3,2170,0,2003,2003,1778 26th Ave NE,WA 98029,USA,False,False,False,False,False,True,False,False,False,True,False,False,False,5,2014,11,11,7170,0.434,0.8333333333333334,723.3333333333334,285.48387096774195,0.3604677421774286,1.3862943611198906,7.682943169878292,8.517393171418904,8.877800393882575,7.682943169878292,1.0986122886681098,7.602900462204755,7.602900462204755
2014-05-16,363750.0,3,1.75,1726,20002,2.0,0,0,4,1726,0,1982,2011,28507 Vashon Hwy SW,WA 98070,USA,False,False,False,False,False,False,True,False,False,True,False,False,False,5,2014,32,3,21728,0.0862913708629137,0.5833333333333334,575.3333333333334,210.74739281575899,0.08276948282196131,1.6094379124341003,7.454141078146678,9.903637541287253,9.986403052863436,7.454141078146678,1.0986122886681098,7.592366128519796,7.60688453121963
2014-05-16,385000.0,3,1.75,1180,10541,1.0,0,0,4,940,240,1981,1981,23013 NE 28th St,WA 98074,USA,False,False,False,False,False,False,True,False,False,True,False,False,False,5,2014,33,33,11721,0.11194383834550801,0.5833333333333334,393.3333333333333,326.271186440678,0.10610968946799108,1.6094379124341003,6.846943139585379,9.263122557415151,9.369222697036374,7.074116816197362,0.6931471805599453,7.591861714889934,7.591861714889934
2014-05-16,370000.0,4,1.5,1370,9957,1.0,0,0,3,900,470,1972,2002,12054 NE 137th Ct,WA 98034,USA,False,False,False,False,False,True,False,False,True,False,False,False,False,5,2014,42,12,11327,0.13759164406949884,0.375,342.5,270.0729927007299,0.12891343481262926,1.3862943611198906,6.803505257608338,9.206131527202128,9.3350328159335,7.223295679562314,0.6931471805599453,7.587310506022615,7.602401335665818
2014-05-16,425000.0,3,2.5,2670,13218,1.0,0,0,4,2670,0,1988,1988,26010 141st Ave SE,WA 98042,USA,False,False,False,False,False,False,True,False,False,True,False,False,False,5,2014,26,26,15888,0.2019972764412165,0.8333333333333334,890.0,159.1760299625468,0.1839845702545557,1.6094379124341003,7.890208213109961,9.4894104675794,9.673382324888367,7.890208213109961,0.6931471805599453,7.5953872788539725,7.5953872788539725
